uid,target_id,dec,kepid,kepler_name,kepoi_name,koi_bin_oedp_sig,koi_comment,koi_count,koi_datalink_dvr,koi_datalink_dvs,koi_depth,koi_depth_err1,koi_depth_err2,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_msky,koi_dikco_msky_err,koi_disp_prov,koi_disposition,koi_dor,koi_dor_err1,koi_dor_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_fittype,koi_fpflag_co,koi_fpflag_ec,koi_fpflag_nt,koi_fpflag_ss,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_stat_sig,koi_gmag,koi_hmag,koi_imag,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_jmag,koi_kepmag,koi_kmag,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_limbdark_mod,koi_longp,koi_longp_err1,koi_longp_err2,koi_max_mult_ev,koi_max_sngle_ev,koi_model_chisq,koi_model_dof,koi_model_snr,koi_num_transits,koi_parm_prov,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_quarters,koi_rmag,koi_ror,koi_ror_err1,koi_ror_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_score,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_srad,koi_srad_err1,koi_srad_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_tce_delivname,koi_tce_plnt_num,koi_teq,koi_teq_err1,koi_teq_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_trans_mod,koi_vet_date,koi_vet_stat,koi_zmag,ra
kplr010545066-02,10545066,47.748081,10545066,,K00337.02,,,2,010/010545/010545066/dv/kplr010545066-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.379,12.488,13.746,,,,,,,,,,,,,12.795,13.936,12.409,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,154.607419,0.004279,-0.004279,,,,,13.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455083.52,0.0207,-0.0207,250.5204,0.0207,-0.0207,,2018-08-16,Done,13.706,295.68481
kplr011395587-01,11395587,49.264462,11395587,,K00350.01,,,1,011/011395/011395587/dv/kplr011395587-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.818,11.943,13.202,,,,,,,,,,,,,12.275,13.387,11.923,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,12.99065074,2.298e-05,-2.298e-05,,,,,13.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455010.239,0.00134,-0.00134,177.23865,0.00134,-0.00134,,2018-08-16,Done,13.187,287.86142
kplr011566064-01,11566064,49.56218,11566064,,K00353.01,,,3,011/011566/011566064/dv/kplr011566064-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.587,12.263,13.251,,,,,,,,,,,,,12.455,13.374,12.228,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,152.1060435,0.000258,-0.000258,,,,,13.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455009.527,0.00136,-0.00136,176.52741,0.00136,-0.00136,,2018-08-16,Done,13.277,295.21268
kplr011566064-03,11566064,49.56218,11566064,,K00353.03,,,3,011/011566/011566064/dv/kplr011566064-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.587,12.263,13.251,,,,,,,,,,,,,12.455,13.374,12.228,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,11.1619384,0.0001677,-0.0001677,,,,,13.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454966.554,0.013,-0.013,133.5538,0.013,-0.013,,2018-08-16,Done,13.277,295.21268
kplr007296438-01,7296438,42.881149,7296438,,K00364.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,10.51,8.706,9.906,,,,,,,,,,,,,8.989,10.087,8.645,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,173.92851338,,,,,,,10.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455056.755,,,223.7546088,,,,2018-08-16,Done,9.874,295.87231
kplr011623629-02,11623629,49.623451,11623629,,K00365.02,,,2,011/011623/011623629/dv/kplr011623629-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,11.67,9.67,10.992,,,,,,,,,,,,,10.026,11.195,9.645,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,117.761,0.002247,-0.002247,,,,,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455008.56,0.0163,-0.0163,175.5599,0.0163,-0.0163,,2018-08-16,Done,10.947,297.48691
kplr003545478-01,3545478,38.619255,3545478,,K00366.01,,,1,003/003545/003545478/dv/kplr003545478-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,11.931,10.632,,,,,,,,,,,,,,10.82,11.714,10.626,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,75.1122132,2.76e-05,-2.76e-05,,,,,11.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455040.714,0.000273,-0.000273,207.713987,0.000273,-0.000273,,2018-08-16,Done,,291.66418
kplr002446113-02,2446113,37.776192,2446113,,K00379.02,,,2,002/002446/002446113/dv/kplr002446113-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.651,11.603,13.177,,,,,,,,,,,,,11.915,13.319,11.517,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,23.1375919,0.0002173,-0.0002173,,,,,13.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454985.173,0.00953,-0.00953,152.17335,0.00953,-0.00953,,2018-08-16,Done,13.07,292.05676
kplr004252322-01,4252322,39.350571,4252322,,K00396.01,,,1,004/004252/004252322/dv/kplr004252322-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.779,11.864,13.11,,,,,,,,,,,,,12.151,13.311,11.755,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,14.591504451,8.901e-06,-8.901e-06,,,,,13.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455013.852,0.00048,-0.00048,180.851546,0.00048,-0.00048,,2018-08-16,Done,13.041,288.75781
kplr006289650-01,6289650,41.606369,6289650,,K00415.01,,,1,006/006289/006289650/dv/kplr006289650-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.568,12.671,13.914,,,,,,,,,,,,,13.049,14.11,12.661,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,166.7876551,0.0001312,-0.0001312,,,,,14.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455078.143,0.000599,-0.000599,245.143036,0.000599,-0.000599,,2018-08-16,Done,13.847,293.30606
kplr006508221-03,6508221,41.989079,6508221,,K00416.03,,,4,006/006508/006508221/dv/kplr006508221-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.922,12.488,14.019,,,,,,,,,,,,,12.853,14.29,12.301,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,9.74765878,9.882e-05,-9.882e-05,,,,,14.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454972.164,0.00796,-0.00796,139.16424,0.00796,-0.00796,,2018-08-16,Done,13.908,286.86548
kplr006508221-04,6508221,41.989079,6508221,,K00416.04,,,4,006/006508/006508221/dv/kplr006508221-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.922,12.488,14.019,,,,,,,,,,,,,12.853,14.29,12.301,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,31.5322987,0.0009421,-0.0009421,,,,,14.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454993.325,0.0215,-0.0215,160.3251,0.0215,-0.0215,,2018-08-16,Done,13.908,286.86548
kplr006879865-01,6879865,42.33548,6879865,,K00417.01,,,1,006/006879/006879865/dv/kplr006879865-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.357,13.29,14.628,,,,,,,,,,,,,13.62,14.847,13.177,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,19.193103549,5.898e-06,-5.898e-06,,,,,14.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455009.967,0.000241,-0.000241,176.966757,0.000241,-0.000241,,2018-08-16,Done,14.545,296.24954
kplr009214713-01,9214713,45.665329,9214713,,K00422.01,,,1,009/009214/009214713/dv/kplr009214713-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.156,13.386,14.562,,,,,,,,,,,,,13.608,14.74,13.304,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,809.0141881,0.0009214,-0.0009214,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455083.634,0.000638,-0.000638,250.634242,0.000638,-0.000638,,2018-08-16,Done,14.501,290.38983
kplr009478990-02,9478990,46.034302,9478990,,K00423.02,,,2,009/009478/009478990/dv/kplr009478990-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.742,12.999,14.149,,,,,,,,,,,,,13.236,14.327,12.918,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,360.477635,0.009877,-0.009877,,,,,14.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455086.911,0.0201,-0.0201,253.9112,0.0201,-0.0201,,2018-08-16,Done,14.076,296.96027
kplr010016874-01,10016874,46.99955,10016874,,K00426.01,,,1,010/010016/010016874/dv/kplr010016874-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.215,13.179,14.527,,,,,,,,,,,,,13.572,14.733,13.108,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,16.30141333,2.702e-05,-2.702e-05,,,,,14.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455005.148,0.00133,-0.00133,172.14753,0.00133,-0.00133,,2018-08-16,Done,14.473,294.02298
kplr010717241-02,10717241,48.054321,10717241,,K00430.02,,,2,010/010717/010717241/dv/kplr010717241-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.073,12.369,14.393,,,,,,,,,,,,,12.991,14.897,12.193,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,9.340538,0.0001052,-0.0001052,,,,,14.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.122,0.00859,-0.00859,135.12248,0.00859,-0.00859,,2018-08-16,Done,14.135,285.48505
kplr011709124-02,11709124,49.89653,11709124,,K00435.02,,,6,011/011709/011709124/dv/kplr011709124-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.981,13.089,14.342,,,,,,,,,,,,,13.389,14.534,12.986,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,934.09418462,,,,,,,14.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455490.269,0.00128,-0.00128,657.26877,0.00128,-0.00128,,2018-08-16,Done,14.282,289.78052
kplr011805075-01,11805075,50.021568,11805075,,K00436.01,,,1,011/011805/011805075/dv/kplr011805075-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.348,12.995,14.479,,,,,,,,,,,,,13.412,14.74,12.913,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,199.83920527,4.532e-05,-4.532e-05,,,,,14.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455058.359,0.000175,-0.000175,225.35896,0.000175,-0.000175,,2018-08-16,Done,14.375,286.65689
kplr011824222-01,11824222,50.022011,11824222,,K00437.01,,,1,011/011824/011824222/dv/kplr011824222-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.181,12.664,14.203,,,,,,,,,,,,,13.149,14.497,12.549,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,15.84132627,6.488e-06,-6.488e-06,,,,,14.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455010.142,0.000331,-0.000331,177.142109,0.000331,-0.000331,,2018-08-16,Done,14.117,296.61859
kplr007504328-01,7504328,43.191952,7504328,,K00458.01,,,1,007/007504/007504328/dv/kplr007504328-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.217,13.133,14.49,,,,,,,,,,,,,13.486,14.708,13.113,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,53.71798494,6.523e-05,-6.523e-05,,,,,14.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455041.08,0.000916,-0.000916,208.08042,0.000916,-0.000916,,2018-08-16,Done,14.41,282.88269
kplr008043638-02,8043638,43.802792,8043638,,K00460.02,,,2,008/008043/008043638/dv/kplr008043638-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.354,13.031,14.48,,,,,,,,,,,,,13.429,14.743,12.977,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,36.0484798,0.0009448,-0.0009448,,,,,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454983.059,0.0215,-0.0215,150.0591,0.0215,-0.0215,,2018-08-16,Done,14.35,296.63684
kplr009008220-01,9008220,45.332561,9008220,,K00466.01,,,1,009/009008/009008220/dv/kplr009008220-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.061,13.336,14.492,,,,,,,,,,,,,13.62,14.663,13.208,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,9.391039263,5.726e-06,-5.726e-06,,,,,14.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455003.54,0.000498,-0.000498,170.539799,0.000498,-0.000498,,2018-08-16,Done,14.458,286.15198
kplr009703198-01,9703198,46.421471,9703198,,K00469.01,,,1,009/009703/009703198/dv/kplr009703198-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.105,13.373,14.542,,,,,,,,,,,,,13.665,14.711,13.249,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,10.32906563,4.582e-06,-4.582e-06,,,,,14.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455007.608,0.000349,-0.000349,174.608213,0.000349,-0.000349,,2018-08-16,Done,14.507,288.63785
kplr003559935-02,3559935,38.654228,3559935,,K00492.02,,,2,003/003559/003559935/dv/kplr003559935-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.062,12.719,14.151,,,,,,,,,,,,,13.079,14.424,12.646,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,265.29617,0.01548,-0.01548,,,,,14.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455130.87,0.0236,-0.0236,297.8704,0.0236,-0.0236,,2018-08-16,Done,14.047,295.18292
kplr004951877-01,4951877,40.075871,4951877,,K00501.01,,,1,004/004951/004951877/dv/kplr004951877-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.16,13.053,14.377,,,,,,,,,,,,,13.393,14.612,12.946,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,24.7962801,0.0001067,-0.0001067,,,,,14.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455003.326,0.00362,-0.00362,170.32595,0.00362,-0.00362,,2018-08-16,Done,14.277,298.47321
kplr008162789-02,8162789,44.09132,8162789,,K00521.02,,,2,008/008162/008162789/dv/kplr008162789-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,12.893,14.463,,,,,,,,,,,,,13.559,14.633,13.193,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,10.8206034,0.0001568,-0.0001568,,,,,14.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454973.508,0.012,-0.012,140.5078,0.012,-0.012,,2018-08-16,Done,14.437,290.73517
kplr008265218-01,8265218,44.104542,8265218,,K00522.01,,,1,008/008265/008265218/dv/kplr008265218-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.864,12.968,14.209,,,,,,,,,,,,,13.306,14.406,12.867,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,12.82993461,1.599e-05,-1.599e-05,,,,,14.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455002.945,0.000997,-0.000997,169.944919,0.000997,-0.000997,,2018-08-16,Done,14.144,301.14789
kplr009119458-01,9119458,45.45787,9119458,,K00525.01,,,1,009/009119/009119458/dv/kplr009119458-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.106,12.903,14.295,,,,,,,,,,,,,13.229,14.539,12.795,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,11.53029332,1.39e-05,-1.39e-05,,,,,14.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455006.726,0.000907,-0.000907,173.726435,0.000907,-0.000907,,2018-08-16,Done,14.176,300.90778
kplr010395543-01,10395543,47.546902,10395543,,K00531.01,,,1,010/010395/010395543/dv/kplr010395543-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.747,11.75,13.849,,,,,,,,,,,,,12.357,14.418,11.61,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,3.687469832,3.9e-07,-3.9e-07,,,,,14.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455003.88,8.45e-05,-8.45e-05,170.8803594,8.45e-05,-8.45e-05,,2018-08-16,Done,13.544,287.69119
kplr012116489-02,12116489,50.673019,12116489,,K00547.02,,,3,012/012116/012116489/dv/kplr012116489-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.449,12.94,14.484,,,,,,,,,,,,,13.335,14.773,12.862,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,7.34672485,8.264e-05,-8.264e-05,,,,,14.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.516,0.0108,-0.0108,134.5155,0.0108,-0.0108,,2018-08-16,Done,14.391,294.5704
kplr012600735-02,12600735,51.68573,12600735,,K00548.02,,,2,012/012600/012600735/dv/kplr012600735-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.358,12.812,13.874,,,,,,,,,,,,,13.074,14.02,12.715,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,6.0799457,0.0001125,-0.0001125,,,,,13.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454969.444,0.015,-0.015,136.444,0.015,-0.015,,2018-08-16,Done,13.845,289.50067
kplr005443837-01,5443837,40.687,5443837,,K00554.01,,,1,005/005443/005443837/dv/kplr005443837-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.978,13.142,14.36,,,,,,,,,,,,,13.428,14.545,13.053,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,3.65849707,6.129e-06,-6.129e-06,,,,,14.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455003.544,0.00132,-0.00132,170.54381,0.00132,-0.00132,,2018-08-16,Done,14.316,290.35114
kplr007119481-02,7119481,42.626251,7119481,,K00566.02,,,3,007/007119/007119481/dv/kplr007119481-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.15,13.201,14.533,,,,,,,,,,,,,13.553,14.718,13.19,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,14.1573717,0.0002273,-0.0002273,,,,,14.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.599,0.0132,-0.0132,135.5991,0.0132,-0.0132,,2018-08-16,Done,14.458,292.31601
kplr007119481-03,7119481,42.626251,7119481,,K00566.03,,,3,007/007119/007119481/dv/kplr007119481-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.15,13.201,14.533,,,,,,,,,,,,,13.553,14.718,13.19,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,42.068554,0.001061,-0.001061,,,,,14.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454998.021,0.026,-0.026,165.0211,0.026,-0.026,,2018-08-16,Done,14.458,292.31601
kplr009958962-04,9958962,46.838329,9958962,,K00593.04,,,4,009/009958/009958962/dv/kplr009958962-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.433,13.412,14.754,,,,,,,,,,,,,13.814,14.957,13.448,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,240.192808,0.008989,-0.008989,,,,,14.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455001.305,0.0307,-0.0307,168.3047,0.0307,-0.0307,,2018-08-16,Done,14.666,294.98914
kplr010718726-02,10718726,48.06094,10718726,,K00600.02,,,2,010/010718/010718726/dv/kplr010718726-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.27,13.417,14.637,,,,,,,,,,,,,13.67,14.827,13.335,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,294.055263,0.007495,-0.007495,,,,,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455254.853,0.0149,-0.0149,421.853,0.0149,-0.0149,,2018-08-16,Done,14.609,286.24982
kplr004832837-02,4832837,39.91415,4832837,,K00605.02,,,2,004/004832/004832837/dv/kplr004832837-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.959,12.529,14.468,,,,,,,,,,,,,13.153,14.915,12.407,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,5.06546874,4.525e-05,-4.525e-05,,,,,14.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.945,0.00723,-0.00723,131.94499,0.00723,-0.00723,,2018-08-16,Done,14.234,290.92731
